UUID;IdCustomer;DtTransaction;Points
d9c08f29-11e7-48fa-95b4-0e2554baa8ed;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
5346dc47-03c0-40a9-9e86-9517f7d91e07;821134d7-f44d-4769-8c2c-b50e82c16099;09/02/2024;1
022907c9-4d7e-4caf-90f5-06e041aab695;821134d7-f44d-4769-8c2c-b50e82c16099;09/02/2024;1
e75332cf-dadd-48e5-945a-28c485ecea51;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
c63ee1ad-37e0-4db0-b035-5933f1570154;821134d7-f44d-4769-8c2c-b50e82c16099;09/02/2024;1
c4c98aed-72a3-49d0-a3db-be90a0050c8a;1eca2920-f444-4785-bbae-d4a0017ba873;09/02/2024;1
e5864076-f3f5-46b8-a722-aa0d9835c995;2a9d4ba3-4c58-47f9-8dc4-6f9cb50be1b1;09/02/2024;50
8f37a7f8-a382-438b-bc40-45f5512135b4;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
f6198055-0fba-45b1-bec7-9fbb8a33182c;96619ca3-9111-4820-a50b-9916c212a2f8;09/02/2024;50
eb4f34ac-0557-4da4-a6d1-c67f446d9087;1eca2920-f444-4785-bbae-d4a0017ba873;09/02/2024;1
ea9a5201-fd5e-4e20-b168-2e3fe475554e;96619ca3-9111-4820-a50b-9916c212a2f8;09/02/2024;1
a4a46980-e770-48d7-b187-09adfb9d3898;5ed09fff-c0eb-48db-b6e3-20ef238e8b5c;09/02/2024;1
3d1c48c0-8fe5-430f-8d55-3a8b4e696d03;450a3f75-9c8a-4eb2-b39c-f718ec24f40c;09/02/2024;1
3763bc00-5f3b-44bb-952c-28f87dba68bd;1eca2920-f444-4785-bbae-d4a0017ba873;09/02/2024;1
9a70a184-dd7f-4dc6-b642-67b65164538c;5ed09fff-c0eb-48db-b6e3-20ef238e8b5c;09/02/2024;50
13006b21-1662-4a17-b91e-04b0bdd84d24;1eca2920-f444-4785-bbae-d4a0017ba873;09/02/2024;1
57af9304-98d3-481b-a014-2812818ff627;450a3f75-9c8a-4eb2-b39c-f718ec24f40c;09/02/2024;50
1c687e2a-05ab-48af-b62a-ac9cb3dec4f2;f64e033a-8407-4365-9b37-a4e67f9133f8;09/02/2024;50
340803b3-27f9-40cc-bc6c-92e992b948bf;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
ec372c34-9fbf-4eae-967a-917f8a988a51;0af0bdf0-d17a-41bd-b8f6-6b3cef165bd8;09/02/2024;50
b24fadba-8709-4c22-8860-dd7d48343edc;8d9cea56-5180-4815-a832-5ada2b512a17;09/02/2024;1
4fd1e3dc-0789-4ba8-8987-a88aa025c66b;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
33ce78cb-6fdd-4ee1-8c8d-6cda0a8c5f83;821134d7-f44d-4769-8c2c-b50e82c16099;09/02/2024;1
27f4f550-bda6-448e-a988-6dbd1e223278;8cf8e162-bcf1-4a68-9ea5-44ec75484734;09/02/2024;1
bab627e0-646b-45f7-bb26-79029f8c83b9;450a3f75-9c8a-4eb2-b39c-f718ec24f40c;09/02/2024;1
998b2e11-a4d8-4a72-ab3d-3745e0c8155b;8cf8e162-bcf1-4a68-9ea5-44ec75484734;09/02/2024;50
45da7e93-c1dd-486c-ae89-c57ba50735ce;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
b269a1b4-2fb2-4855-8c19-4933f84724a7;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
5e820ae0-422f-4796-a3d4-14697ea3867f;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
44cf4d7c-6232-4d7b-a4c7-a7d3fde8e016;8cf8e162-bcf1-4a68-9ea5-44ec75484734;09/02/2024;1
94944af8-5d8a-4836-a11e-bcf126c3a37c;af4f97a5-90a8-4ebf-8420-d7766ad093ea;09/02/2024;50
896a0cf6-f67d-43ce-a60f-04aaa735477a;0af0bdf0-d17a-41bd-b8f6-6b3cef165bd8;09/02/2024;1
4c7ea278-4991-420b-a1af-ae289cf4ae0d;af4f97a5-90a8-4ebf-8420-d7766ad093ea;09/02/2024;1
41c870a4-86b9-4b11-824f-e03afe704696;821134d7-f44d-4769-8c2c-b50e82c16099;09/02/2024;1
46701038-879b-44fb-9e0b-93781dc29e87;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
4acd6456-6e06-407a-b348-f8efec2ca470;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
b4874acb-eaf5-4253-bf71-f2b319014e4b;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
34f8d836-6969-479f-ab2b-1209326f0246;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
3fbaac18-acd4-4f02-8239-d2d0557f3929;821134d7-f44d-4769-8c2c-b50e82c16099;09/02/2024;1
2d816add-232c-4396-8f96-b58ed14cce0d;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
a49fcdbc-40a9-4209-8ba9-114325e8a9ca;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
1a2036f5-07d9-4456-abb0-ac5c9a8149ed;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
7f07b503-c9d4-4fa4-8281-819bb508ce12;0af0bdf0-d17a-41bd-b8f6-6b3cef165bd8;09/02/2024;1
6bbeafc3-6c2a-4579-aa3c-f911676e5c93;5ed09fff-c0eb-48db-b6e3-20ef238e8b5c;09/02/2024;1
7f6864e9-970b-488e-ae46-f1336b5f038f;821134d7-f44d-4769-8c2c-b50e82c16099;09/02/2024;1
932ab3dd-6530-4bbd-97f2-ac47c301e62f;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
aab321ff-aeb1-4475-9f7d-9e33e6ec4bb3;54edd84d-73ad-4821-8d53-7ed04f00b2e4;09/02/2024;1
266ccca1-2e28-4ce9-8e0c-88b5d6be491a;b424b1e5-b549-4e9c-af55-118925afc5da;09/02/2024;1
929604e6-8342-4049-8959-73f82da7a291;54edd84d-73ad-4821-8d53-7ed04f00b2e4;09/02/2024;50
0fa4227f-c435-4002-86d9-896abd911d1a;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;50
9cd46e78-34b6-4ff8-8566-690f2e7732f5;a6cc4ba8-3d4b-4f6e-8588-418c11ed095e;09/02/2024;50
69c964eb-41bc-4b0e-8793-4db8b5987aed;0af0bdf0-d17a-41bd-b8f6-6b3cef165bd8;09/02/2024;1
1e537737-fa6f-45fd-af0c-49dadf73811e;0af0bdf0-d17a-41bd-b8f6-6b3cef165bd8;09/02/2024;1
4ab14843-e0f2-4332-a305-1f9cdd10ae1a;b424b1e5-b549-4e9c-af55-118925afc5da;09/02/2024;1
1ed45ae6-ced5-4d82-b6a5-22b7bf492972;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
92c82048-25bb-4157-836e-3397d56ea761;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
47f7de53-aa3c-4533-8462-525ee29eb1e2;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
c06ed386-5bb3-4b2d-8f6e-723a97ddcc45;b424b1e5-b549-4e9c-af55-118925afc5da;09/02/2024;1
283def5a-0663-41d9-b27e-b66f545c044a;b424b1e5-b549-4e9c-af55-118925afc5da;09/02/2024;1
c368b814-4cd5-48d6-ab38-ab512a63fab2;b424b1e5-b549-4e9c-af55-118925afc5da;09/02/2024;50
1963383f-9a4b-4e36-a7bc-98e4a2d22aab;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
f0162d0b-567b-4efe-bd92-b0da01271bd1;9f33c095-0c1a-4351-bac4-8fe72dc16716;09/02/2024;1
7eeae94b-2e40-432c-8d9f-1d843163d1a3;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
0852ca49-c1a5-4e56-9bb0-ffcd02f6f150;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
8dcc17a9-bddc-4e64-941c-738fe3fa9077;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
e78db9d3-91cf-44a6-b6b8-3226ef89634d;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
7ed2f05c-2ffe-4900-8d98-7f520b3327af;450a3f75-9c8a-4eb2-b39c-f718ec24f40c;09/02/2024;1
6fbae68e-ce5c-406c-89b0-7280b131e7a2;9f33c095-0c1a-4351-bac4-8fe72dc16716;09/02/2024;1
782b9a68-303d-47c6-8335-e33d8bf0a546;4c77c153-19b9-42e2-a03c-04f43dcc6105;09/02/2024;1
f5ba832d-c908-4b7f-9084-08037484e04e;b424b1e5-b549-4e9c-af55-118925afc5da;09/02/2024;1
499aae6d-027e-4c5d-b7e1-0648e592f54a;450a3f75-9c8a-4eb2-b39c-f718ec24f40c;09/02/2024;1
b5f57a74-8481-470d-969c-f28947c5a627;b424b1e5-b549-4e9c-af55-118925afc5da;09/02/2024;1
38a1f346-1ce4-46ee-a17d-96176e3d50df;99431a0f-1f38-47ab-9136-445c7afae00d;09/02/2024;50
bb7215cb-7d50-4309-b188-c9fe0dd44eea;b424b1e5-b549-4e9c-af55-118925afc5da;09/02/2024;1
7077c081-7d54-44df-8e1a-918954af656b;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
01160fad-383e-4772-ba4c-b23c3ad9cb24;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
35b35414-e9de-4831-b871-13694195151d;450a3f75-9c8a-4eb2-b39c-f718ec24f40c;09/02/2024;1
285b31b3-fce7-4710-a265-c9918e101a50;450a3f75-9c8a-4eb2-b39c-f718ec24f40c;09/02/2024;1
33563dc9-c4d3-4e8e-a4ec-f34e0f81f847;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
ebe33863-5585-4ebb-89da-646825990f9c;54edd84d-73ad-4821-8d53-7ed04f00b2e4;09/02/2024;500
7232881b-a32a-4372-b75b-090c2ccdc52a;b424b1e5-b549-4e9c-af55-118925afc5da;09/02/2024;500
f66f9cfc-12ca-4dfe-8945-696e31b3b5b2;54edd84d-73ad-4821-8d53-7ed04f00b2e4;09/02/2024;1
9ba51bc4-d6ba-45ef-a036-7afdf1e8e144;b424b1e5-b549-4e9c-af55-118925afc5da;09/02/2024;1
bbf16aa6-9bdd-4ac8-93b4-a87974962111;6dd76604-2c74-4e26-874a-94bf0df7f97a;09/02/2024;1
f8ec4d2a-54c2-4381-866e-18a3847c9ea6;450a3f75-9c8a-4eb2-b39c-f718ec24f40c;09/02/2024;1
3162b660-2531-44a0-87b4-1386b9e8aa43;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
5a6663de-3d26-417d-810a-ccab4dfcff76;450a3f75-9c8a-4eb2-b39c-f718ec24f40c;09/02/2024;1
77f9e577-533c-4bf6-bd72-6309aa5f6732;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
7f880876-d6fa-49b8-91aa-cc4933a2afac;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
cfba41dd-9d4b-4f05-9a78-5144269f0ff1;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
d935e6e8-e4e6-4191-994b-1e8ce134e559;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
3b4c4e36-523d-48f5-a4ff-eed74511e1a0;54edd84d-73ad-4821-8d53-7ed04f00b2e4;09/02/2024;1
f1a35b97-8a70-42f0-b9be-bb0c2b178653;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
b5f29baf-0b8a-470d-9603-5ec197cca3f3;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
67764ec0-2db2-4e7d-9b2d-297cb73e9c85;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
049baf86-bda3-4668-ab39-8c19ba2f9598;e7c79c1a-7693-4e63-a844-c755e0bc3bd3;09/02/2024;1
2c3fb15c-a334-46be-b04d-a9f590518f4e;e7c79c1a-7693-4e63-a844-c755e0bc3bd3;09/02/2024;50
c1c2ebf8-d0e7-480e-9b34-b11fa2c585bf;4c77c153-19b9-42e2-a03c-04f43dcc6105;09/02/2024;50
bb4e5c76-5e15-4587-9984-deae5f1fc7de;64343fda-f940-4733-9cda-49d3e14f0362;09/02/2024;1
94db6f1c-b7a6-4567-8109-c2e82585afe8;e3bd16fa-ff94-4a76-bf60-93ff8744d83e;09/02/2024;50
6d2728be-bb7f-4cc8-8c02-138e19890280;64343fda-f940-4733-9cda-49d3e14f0362;09/02/2024;50
1674792b-9078-4888-b216-a2bcef1dfebc;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
4310662d-7937-4700-aa54-fc3e1d355d0c;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
0a62ba73-2109-4fb7-9a31-6c37b7a9edc9;0705ab51-620a-4093-8771-9e7aaac39e0d;09/02/2024;50
09c96efa-8490-4d62-a181-039dfed5ebb6;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
5ab27646-b9e0-478d-9fda-0a723c9b9bd0;9c909d1e-fa2a-47b0-8535-d9e44375f9f8;09/02/2024;50
67ce8f60-46f2-4f8a-881f-40ef62c522e7;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
618abb15-fe50-4bc5-b908-f4a124d5246f;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
c8e3edd0-f678-4bc7-842f-3a78a8436f34;b0847d5b-c1dd-41cc-8302-b451c8674c0e;09/02/2024;50
b53cb4cb-e0ae-49eb-98be-bbbfc8eca41d;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
2393d34c-e153-4bc9-98a4-3840b6dc63e4;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
731f7e9f-25ae-4a92-b1fb-74bc45631c32;e7c79c1a-7693-4e63-a844-c755e0bc3bd3;09/02/2024;1
c3451047-60ec-45d2-9a36-ee6e84a72570;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
7e7e8d7a-72a9-4a8d-94ac-f0f06c52cbbb;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
e7ac09f7-c498-4923-89a3-e595a5a429c7;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
5eb83711-6a1f-420b-a518-98b7d0a83164;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
1ab949e2-2f66-468e-b532-7527600365e8;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
21b63ee4-e632-48f1-9b3e-a49b60700e0b;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
db369324-3b4f-466b-b872-a4b8e3cd2c3b;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
55770e73-7358-4b4a-b2f8-1ae0d3e94517;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
37138bba-4df4-4b96-a852-8fe54a4d1620;821134d7-f44d-4769-8c2c-b50e82c16099;09/02/2024;1
d8fe9768-92f2-4470-807f-a0d965395601;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
2e732216-090c-4433-a1fd-2ea3d6b6001f;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
72883a91-d532-4b2a-b98d-f079ef3b811a;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
cab4f5e3-3355-4b31-b42a-3b2c02bf9185;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
32a1eb60-250e-4413-9b82-2fc95f1dca67;64343fda-f940-4733-9cda-49d3e14f0362;09/02/2024;1
7e0fe16c-fb45-4f20-907e-92de714188c4;ca95ef2a-5129-40f4-acbc-2ced25940032;09/02/2024;50
0618d64b-856f-4cdf-be19-87a73c5d816d;ca95ef2a-5129-40f4-acbc-2ced25940032;09/02/2024;1
def2b7f6-31fd-47e5-a9d0-03bf7e3d57f4;64343fda-f940-4733-9cda-49d3e14f0362;09/02/2024;1
bfbc5156-6fa6-4a45-b86b-61a5cbc3678a;64343fda-f940-4733-9cda-49d3e14f0362;09/02/2024;1
a232a34e-655c-4f6d-84cb-45f95bc0aa2b;bac46d3a-5186-42f7-8668-9ed8931d3148;09/02/2024;1
51ca0ac3-a081-4201-8b39-e7836e3a1e07;bac46d3a-5186-42f7-8668-9ed8931d3148;09/02/2024;1
0e833bd6-b2e2-4186-b95f-25b48bf29e27;9aba2685-7c0a-4d1f-8e22-0c47ca0af580;09/02/2024;1
c97167f2-e5cf-478c-9ba3-29a956a16771;ca95ef2a-5129-40f4-acbc-2ced25940032;09/02/2024;1
7fbed689-e493-49ee-bfe7-6c2e2e1a850e;e3bd16fa-ff94-4a76-bf60-93ff8744d83e;09/02/2024;1
07846475-9ac0-492a-bcb9-0483a4011ef4;ca95ef2a-5129-40f4-acbc-2ced25940032;09/02/2024;1
ec9b4ec0-59a2-4519-8832-7e4ed345c823;b2f9d026-0727-4125-b84b-c60af3148a15;09/02/2024;50
2602dc5b-7183-4c70-89ef-062235a171a0;b2f9d026-0727-4125-b84b-c60af3148a15;09/02/2024;1
5c68be59-acb5-4875-9399-097ceb5bd24a;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
d0d9fc28-b138-4e3f-8d4c-edfd176d6863;0af0bdf0-d17a-41bd-b8f6-6b3cef165bd8;09/02/2024;1
5233c465-acdc-4517-9c17-7b0083638bc6;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
32df2e6f-8329-4bcb-8264-de41dddae666;e7c79c1a-7693-4e63-a844-c755e0bc3bd3;09/02/2024;1
1a963e13-17f9-4e51-8db0-72b94fac3e37;b2f9d026-0727-4125-b84b-c60af3148a15;09/02/2024;1
f3770e16-3aeb-4d62-a292-1ffbfd8b4039;54edd84d-73ad-4821-8d53-7ed04f00b2e4;09/02/2024;1
9ef30c7e-1d6b-4e99-ada5-3879cef915cd;64343fda-f940-4733-9cda-49d3e14f0362;09/02/2024;1
0c80d138-a259-429f-a02e-da8a9b68227b;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
69752487-2aac-4d7e-b2dd-b15a2798c9c1;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
6e8dcf66-a64e-41aa-846c-875dcac054a6;a6cc4ba8-3d4b-4f6e-8588-418c11ed095e;09/02/2024;500
bbb5eb04-dd30-4007-8884-73be3f25c9e3;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
ac71b7c8-8f6c-4f95-987a-234b7bf8dd3b;b76c3795-90bf-4470-a6ff-8005d2810fc9;09/02/2024;1
36c5f64b-c765-4ddd-a2fb-d13fbcd304d9;b76c3795-90bf-4470-a6ff-8005d2810fc9;09/02/2024;50
6501e5af-1433-432d-a53b-f9971efb836c;aa47f1e7-1631-4b03-abd9-9309de45f81a;09/02/2024;50
e15f6e8e-52c9-4279-adcf-41857a1ad399;de578185-9e5b-4036-b7a4-d17754f425e8;09/02/2024;50
7f7241f1-3adb-463d-a8be-58732341e1fe;b2f9d026-0727-4125-b84b-c60af3148a15;09/02/2024;1
46c008a0-fca8-4c6d-98f9-7b9e40e967c9;75792660-3271-4dea-afa9-88e862ba54e7;09/02/2024;50
190c649c-87ec-4f49-b9c1-19f977498dc9;d1b6e0cf-e781-43c9-b542-1465b4b11cbb;09/02/2024;50
97a4ba47-d94f-44a1-be0c-a011cf594c89;cf317911-6a16-403b-9ea0-ad9b90d44a1a;09/02/2024;1
d402eead-ede9-4915-b9ec-577c86cc1e41;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
f23c3792-219d-4bdc-84df-c55193f7c17f;cf317911-6a16-403b-9ea0-ad9b90d44a1a;09/02/2024;1
47c08ad5-af80-4027-a005-d958c949f969;b2f9d026-0727-4125-b84b-c60af3148a15;09/02/2024;1
b15fadcb-64fb-47ef-b88e-56296f317cd8;d1b6e0cf-e781-43c9-b542-1465b4b11cbb;09/02/2024;1
2eb9d4b9-94b4-4bb6-8499-15517bbabfcf;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
3b55fc7b-ce3d-42f3-acda-d74d7c7af0e3;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
4593a147-8839-4d0c-ba10-3d48368abda5;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
19f48d9d-243e-4c39-9be9-0ddd65d32f35;8151fff4-0b51-4577-ae0b-4622d244d324;09/02/2024;1
8e51d278-4809-4019-b9b8-587bd470d66f;b76c3795-90bf-4470-a6ff-8005d2810fc9;09/02/2024;1
3470fdb5-ec76-4a3a-9ac9-25a29914137e;8151fff4-0b51-4577-ae0b-4622d244d324;09/02/2024;1
36242b40-b078-4ea5-98de-e7094e9be7e7;8ad464d3-551c-4af1-beec-c5e19061e127;09/02/2024;1
9f3ab9c3-c3d4-4662-ad3d-ed82f14ef0b5;8ad464d3-551c-4af1-beec-c5e19061e127;09/02/2024;50
9f695dba-28a4-439a-ab4a-517075340ee6;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
b8a8723a-6c8c-4814-9622-60e9612364d5;044e95f2-8756-42bd-a0a3-d50708beb8da;09/02/2024;50
5f385402-6425-4b31-bf8b-13aa82290d3b;044e95f2-8756-42bd-a0a3-d50708beb8da;09/02/2024;1
313557ee-a113-4f81-a8fa-98eb8a301c6d;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
133740ad-d4f0-445f-b814-f94fd47e7b8a;64343fda-f940-4733-9cda-49d3e14f0362;09/02/2024;1
7ef89450-d592-4ba8-b9ad-44fa1068b904;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
7c4b44ee-7e12-4a5c-95db-f566e5b0f0c5;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
70129168-403b-4bbc-be20-39ff900c67ef;c3454a19-be36-4063-9ed2-a42a4c6f10c1;09/02/2024;50
73f6eb09-1de9-49ea-a73f-32c31aa2aad1;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
df8d81d3-12d5-451e-9d24-c054dff09a9b;a59e2ccb-72ef-45d3-844c-65334964261f;09/02/2024;50
c0ed147b-7604-4191-9de8-6b247f6f4350;57df423d-8502-4be5-8e20-838a5efdfb65;09/02/2024;50
58be8750-d40b-4db9-8381-d093cac23b5e;044e95f2-8756-42bd-a0a3-d50708beb8da;09/02/2024;1
93846b48-255c-4d65-9152-de9ff95a88f1;8ad464d3-551c-4af1-beec-c5e19061e127;09/02/2024;1
143c17cd-d9ae-4e6a-8401-a13aee003a8c;9c909d1e-fa2a-47b0-8535-d9e44375f9f8;09/02/2024;1
c352f279-3c5e-44e9-b96e-17857f8f3401;044e95f2-8756-42bd-a0a3-d50708beb8da;09/02/2024;1
d597f222-44f5-4ea9-86eb-1f5f89b3ea6c;2d3d2dce-d353-4961-ad39-46723efe2100;09/02/2024;1
66aad4fe-c9c2-498f-aff7-5e9aac15938f;450a3f75-9c8a-4eb2-b39c-f718ec24f40c;09/02/2024;1
616a681e-d60c-4726-bd2c-9166c91e6ae5;d1b6e0cf-e781-43c9-b542-1465b4b11cbb;09/02/2024;1
e38915b3-004a-440f-be37-92e9e51407f3;0af0bdf0-d17a-41bd-b8f6-6b3cef165bd8;09/02/2024;1
3cb31e94-2b5c-42f4-83df-c6a25cd20879;ed84a208-e90a-4372-bc4c-be0e0bb4e8a4;09/02/2024;1
452043c4-9336-42f3-b5ee-42d6cd2990e7;9c909d1e-fa2a-47b0-8535-d9e44375f9f8;09/02/2024;1
2e0c1ccb-cb38-427f-b469-70f97553b7c1;ed84a208-e90a-4372-bc4c-be0e0bb4e8a4;09/02/2024;1
5d8a62a9-df92-4fec-b85b-e07fb7ba0394;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
41a2247b-0b7c-48b2-9d9a-2ade93741ec0;450a3f75-9c8a-4eb2-b39c-f718ec24f40c;09/02/2024;1
9afb6f99-4679-46c0-92ce-066cff956e3f;044e95f2-8756-42bd-a0a3-d50708beb8da;09/02/2024;1
58f4d92c-aee1-4b3a-9849-32cb5650b4dd;8ad464d3-551c-4af1-beec-c5e19061e127;09/02/2024;1
b023a966-6ed2-48bd-afae-fbbfeba1b919;cf317911-6a16-403b-9ea0-ad9b90d44a1a;09/02/2024;1
aa969374-9425-4698-b6dc-bb19a96f06e9;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
409900ea-4645-417e-bd2c-43331f2d4c1c;0af0bdf0-d17a-41bd-b8f6-6b3cef165bd8;09/02/2024;1
75ad0cef-de9b-4e1a-a813-0f5241a0a019;9c909d1e-fa2a-47b0-8535-d9e44375f9f8;09/02/2024;1
df09b0e3-c483-4120-b218-3b69a271c570;450a3f75-9c8a-4eb2-b39c-f718ec24f40c;09/02/2024;1
3646a23e-1d5e-490a-8019-07eea51b87be;54edd84d-73ad-4821-8d53-7ed04f00b2e4;09/02/2024;1
6588489f-cd28-4d6f-a0d2-94d2cae911ec;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
5019394f-8d2c-4fc3-bc05-228eb48f5116;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
2627dfa5-5e71-4270-b8a5-bb732ea660f2;044e95f2-8756-42bd-a0a3-d50708beb8da;09/02/2024;1
9b1d020c-0656-4fcb-9a7e-0ffacce5d0b2;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
1d24a385-c2f7-44cc-97d3-e6f2a0418a98;74c06e4d-0d4f-48f1-96af-a03c7b18ce47;09/02/2024;1
9f27553d-b3cb-49a2-86cb-1d87c86ecab6;044e95f2-8756-42bd-a0a3-d50708beb8da;09/02/2024;1
1f01f440-ac0a-48d3-ab21-337ff935469b;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
67528734-3ddd-49cc-986a-fb4b1337a516;5f8fcbe0-6014-43f8-8b83-38cf2f4887b3;09/02/2024;1
64014475-2661-4fcf-b96a-e4c3a0a7820f;a59e2ccb-72ef-45d3-844c-65334964261f;09/02/2024;1
8bddd3f1-298a-4337-9222-0eba75a0092c;cf317911-6a16-403b-9ea0-ad9b90d44a1a;09/02/2024;1
8db6b8db-df8b-47a3-b2fe-a8cacc513f66;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
d2c6a9a0-c076-43ab-9499-70fa272df113;74c06e4d-0d4f-48f1-96af-a03c7b18ce47;09/02/2024;1
ad00e3c3-ca1d-4435-b27e-234be77719b2;044e95f2-8756-42bd-a0a3-d50708beb8da;09/02/2024;1
91af9115-1306-4ed6-8f3c-830b437c5adc;24782f0b-4683-4f35-976a-ea21d6714ba6;09/02/2024;1
50e91ff4-b1c3-451f-bece-ca166f657bcb;e7c79c1a-7693-4e63-a844-c755e0bc3bd3;09/02/2024;1
5083e03b-f30d-4e63-ab25-6e54923672ef;cf317911-6a16-403b-9ea0-ad9b90d44a1a;09/02/2024;1
14af854e-373e-42b6-bbcc-30922431f942;8ad464d3-551c-4af1-beec-c5e19061e127;09/02/2024;1
fa34c762-d9f8-4e90-a72f-dc2b02201a35;044e95f2-8756-42bd-a0a3-d50708beb8da;09/02/2024;1
6b46a08e-a5dd-4cc4-b5ab-a90cd3ef165d;65662aff-44d6-4f06-b9d9-07445c6e5943;09/02/2024;1
